,PL solar PV ground 2023,PL solar PV roof 2023,PL wind onshore 2023,PL wind onshore old 2023
537,0.3868149248435158,0.25211904473990165,0.47173353649054295,0.4260782672762024
538,0.44158818723921545,0.27518792960490684,0.43067669516303275,0.3863001392581752
539,0.47252951288832556,0.2914565867289587,0.3995614817854564,0.35653426579729186
540,0.46254299528446463,0.28524730789670644,0.39643475299255,0.3535608710858278
541,0.4116924165324444,0.26055413307165787,0.40476655201397765,0.3614912136031154
542,0.3331901502991401,0.21487517369802187,0.4099639417095955,0.3664497738506685
543,0.17125669049504127,0.10710519125117222,0.39017300043120157,0.34761582309996764
544,0.005845367287358796,0.0034405437443720656,0.3891282997297037,0.34662520751083303
545,0.0,0.0,0.38808329180688966,0.34563465641936764
546,0.0,0.0,0.36816976922335715,0.32682644023866886
547,0.0,0.0,0.3365015574767348,0.29717666258230613
548,0.0,0.0,0.29384716530531363,0.2577339224440053
