,PL battery large electricity,PL biogas,PL biogas substrate,PL biomass wood,PL hard coal,PL hydro PSH electricity,PL lignite,PL natural gas,PL other fuel,PL electricity
35,586.5349271403568,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5347823295866,185.9999999997808,285.9999999996712,211.60000000021915,583.6363669830521
36,586.534889508296,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5347688210435,185.9999999997808,285.9999999996712,211.60000000021915,583.6363567449569
37,586.5348506726988,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5347552410702,185.9999999997808,285.9999999996712,211.60000000021915,583.6363630082041
38,586.5348104682098,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5347415850476,185.9999999997808,285.9999999996712,211.60000000021915,583.6363515355263
39,586.5347688073267,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5347278413195,185.9999999997808,285.9999999996712,211.60000000021915,583.6363577505425
40,586.5347253369986,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5347140109561,185.9999999997808,285.9999999996712,211.60000000021915,583.6363702477898
41,586.5346797116213,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5347000544025,185.9999999997808,285.9999999996712,211.60000000021915,583.6365211922985
42,586.534630935135,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5346858708713,185.9999999997808,285.9999999996712,211.60000000021915,599.5346873525531
43,586.5344749539452,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5346431885887,185.9999999997808,285.9999999996712,211.60000000021915,599.5346159734346
44,584.5779398346618,202.09999999992175,180.00000000010957,120.00000000032875,249.2,587.7455230594311,185.9999999997808,285.9999999996712,211.60000000021915,583.6364139971206
45,582.3163212149335,202.09999999992175,180.00000000010957,120.00000000032875,249.2,585.6048829368713,185.9999999997808,285.9999999996712,211.60000000021915,583.6363665469563
46,579.5149875021247,202.09999999992175,180.00000000010957,120.00000000032875,249.2,582.865648645351,185.9999999997808,285.9999999996712,211.60000000021915,583.6363434605826
47,575.236102474199,202.09999999992175,180.00000000010957,120.00000000032875,249.2,578.4675404614023,185.9999999997808,285.9999999996712,211.60000000021915,583.6361562914344
48,521.8150680145718,202.09999999992175,180.00000000010957,120.00000000032875,249.2,560.2143757117209,185.9999999997808,285.9999999996712,211.60000000021915,485.00044700340453
49,504.4243791498986,202.09999999992175,180.00000000010957,120.00000000032875,249.2,539.12860552604,185.9999999997808,285.9999999996712,211.60000000021915,484.99993812658516
50,486.5198822400892,202.09999999992175,180.00000000010957,120.00000000032875,249.2,511.12873461970526,185.9999999997808,285.9999999996712,211.60000000021915,484.9988875069473
51,416.4760536026741,202.09999999992175,180.00000000010957,120.00000000032875,249.2,437.8082628642974,185.9999999997808,285.9999999996712,211.60000000021915,402.9999612993688
52,18.890360181140345,202.09999999992175,180.00000000010957,120.00000000032875,249.2,24.288041598782684,185.9999999997808,285.9999999996712,211.60000000021915,17.001912516148582
53,18.8892052535488,202.09999999992175,180.00000000010957,120.00000000032875,249.2,24.285937977684288,185.9999999997808,285.9999999996712,211.60000000021915,17.00015949501859
54,18.88894831887343,202.09999999992175,180.00000000010957,120.00000000032875,249.2,24.28589318086353,185.9999999997808,285.9999999996712,211.60000000021915,17.00011827116699
55,18.88885139065899,202.09999999992175,180.00000000010957,120.00000000032875,249.2,24.285871238275178,185.9999999997808,285.9999999996712,211.60000000021915,17.000135347911247
56,18.88878678345956,202.09999999992175,180.00000000010957,120.00000000032875,249.2,24.285855656996105,185.9999999997808,285.9999999996712,211.60000000021915,17.000118437312512
57,18.88874087606304,202.09999999992175,180.00000000010957,120.00000000032875,249.2,24.285844760152834,185.9999999997808,285.9999999996712,211.60000000021915,17.00009368651112
58,18.88871458556759,202.09999999992175,180.00000000010957,120.00000000032875,249.2,24.285836743839578,185.9999999997808,285.9999999996712,211.60000000021915,17.000046106500687
59,18.888701567811424,202.09999999992175,180.00000000010957,120.00000000032875,249.2,24.28583237295502,185.9999999997808,285.9999999996712,211.60000000021915,17.00001142508494
60,18.888700711866992,202.09999999992175,180.00000000010957,120.00000000032875,249.2,24.285830417529745,185.9999999997808,285.9999999996712,211.60000000021915,17.000010901950525
61,18.88870995997829,202.09999999992175,180.00000000010957,120.00000000032875,249.2,24.28583101601414,185.9999999997808,285.9999999996712,211.60000000021915,17.000089356187676
62,18.88873550483218,202.09999999992175,180.00000000010957,120.00000000032875,249.2,24.28583383400267,185.9999999997808,285.9999999996712,211.60000000021915,17.000095524128337
63,18.888781676006456,202.09999999992175,180.00000000010957,120.00000000032875,249.2,24.285839059409547,185.9999999997808,285.9999999996712,211.60000000021915,17.00011415064345
64,18.888872829218066,202.09999999992175,180.00000000010957,120.00000000032875,249.2,24.285846396886505,185.9999999997808,285.9999999996712,211.60000000021915,17.000318818254204
65,19.75895404757907,202.09999999992175,180.00000000010957,120.00000000032875,249.2,24.28585434073203,185.9999999997808,285.9999999996712,211.60000000021915,34.28587083187917
66,19.75911380627467,202.09999999992175,180.00000000010957,120.00000000032875,249.2,24.28585642181985,185.9999999997808,285.9999999996712,211.60000000021915,484.9996567560776
67,19.75910974016983,202.09999999992175,180.00000000010957,120.00000000032875,249.2,24.28584969163471,185.9999999997808,285.9999999996712,211.60000000021915,402.9997952383303
68,19.75894023129407,202.09999999992175,180.00000000010957,120.00000000032875,249.2,24.285814841961926,185.9999999997808,285.9999999996712,211.60000000021915,34.28581974031462
